doi,id
10.1095/biolreprod.108.075481,pub.1020274684
10.1186/1479-0556-2-12,pub.1005446463
10.1002/bies.20032,pub.1050469258
10.4161/pri.3.2.8917,pub.1072307223
10.1016/j.mce.2010.12.008,pub.1032271063
10.1038/ajg.2010.433,pub.1046628625
10.1074/jbc.m603517200,pub.1004691115
10.1261/rna.2195504,pub.1009060871
10.1182/blood-2007-03-082693,pub.1046429141
10.1080/10409230902858785,pub.1035750987
10.1128/mcb.01154-09,pub.1028559256
10.1093/emboj/18.2.490,pub.1031358892
10.1016/s1762-0945(07)41751-x,pub.1044886266
10.1023/a:1020558317162,pub.1002019792
10.1016/j.molcel.2007.07.014,pub.1008566780
10.1038/sj.eye.6702435,pub.1004773517
10.1186/gb-2006-7-9-r80,pub.1044968864
10.1074/jbc.m709989200,pub.1002489093
10.1038/nri2020,pub.1009045275
10.1038/ncb1596,pub.1001718862
10.1016/j.exer.2008.11.003,pub.1001047413
10.1073/pnas.0308345101,pub.1004060983
10.1186/1757-2215-2-19,pub.1036235430
10.1002/wrna.28,pub.1038253253
10.1038/sj.bjc.6602360,pub.1040626396
10.1038/nsmb1319,pub.1041635098
10.1242/jcs.035089,pub.1014995658
10.1007/bf02826210,pub.1015609066
10.1371/journal.pone.0009762,pub.1050977435
10.1002/prca.200780153,pub.1046595805
10.1186/ar710,pub.1014055536
10.1186/cc2674,pub.1027591961
10.1046/j.1365-2567.2001.1040s1019.x,pub.1043735966
10.1016/j.ceb.2005.04.007,pub.1003122636
10.1111/j.1574-6968.2009.01878.x,pub.1022889246
10.1186/gb-spotlight-20021223-01,pub.1009263357
10.1261/rna.2760705,pub.1021010968
10.1111/j.1438-8677.2010.00343.x,pub.1020134994
10.1016/j.bcmd.2005.07.001,pub.1032700062
10.1073/pnas.1014194107,pub.1006634985
10.1016/j.ijrobp.2008.06.907,pub.1018549224
10.1016/j.ceb.2009.06.001,pub.1014437719
10.1007/s11805-009-0317-2,pub.1021548709
10.1158/0008-5472.can-07-5937,pub.1009542108
10.1038/ncb1274,pub.1014076938
10.1111/j.1365-2249.1990.tb05291.x,pub.1003695419
10.1182/blood-2009-08-239228,pub.1006808647
10.1107/s0108767305090410,pub.1014341275
10.1016/s0092-8674(00)00065-9,pub.1013750644
10.4049/jimmunol.166.8.5099,pub.1074795624
10.1016/j.sbi.2007.03.017,pub.1042857927
10.1016/j.scr.2008.05.003,pub.1043927871
10.1186/ar472,pub.1011192751
10.1186/ar696,pub.1039627740
10.2298/aoo0804088s,pub.1020318426
10.1016/s1359-6349(05)80453-7,pub.1030698969
10.1038/nsmb945,pub.1006551666
10.1186/1471-2164-11-s1-s6,pub.1035956054
10.1002/yea.1063,pub.1014621385
10.1038/nrc2121,pub.1050644165
10.1097/01.ccm.0000115262.31804.46,pub.1052486522
10.1371/journal.pone.0010710,pub.1018003450
10.1159/000093288,pub.1004353050
10.1016/j.placenta.2007.11.016,pub.1021763808
10.1182/blood-2008-04-153536,pub.1012162483
10.1083/jcb.200910043,pub.1044520758
10.1016/j.imlet.2007.10.017,pub.1033129480
10.1517/14712598.6.4.325,pub.1067589744
10.1002/jcb.22114,pub.1004201935
10.1038/embor.2008.99,pub.1001608122
10.1261/rna.5180304,pub.1041991053
10.1093/hmg/ddq418,pub.1023278251
10.1177/147323000803600623,pub.1021790455
10.1002/wrna.26,pub.1026070891
10.1136/gut.2008.169656,pub.1003695456
10.1074/jbc.m404850200,pub.1024876160
10.1007/s10585-008-9151-9,pub.1019405531
10.1261/rna.1008208,pub.1029290138
10.1371/journal.pone.0005532,pub.1002103398
10.1111/j.1600-0854.2009.00888.x,pub.1003276829
10.1128/jb.01716-08,pub.1046618438
10.1074/jbc.m000594200,pub.1011463711
10.1097/01.tp.0000092494.75313.38,pub.1001037751
10.1016/j.febslet.2006.08.009,pub.1004514162
10.1586/14737175.7.4.363,pub.1049999116
10.3349/ymj.2010.51.5.622,pub.1051625499
10.1186/cc2280,pub.1037490300
10.1038/nature03035,pub.1044488001
10.1016/j.ibmb.2009.03.001,pub.1010109970
10.1186/cc2724,pub.1053061902
10.1016/j.canlet.2009.06.026,pub.1035045236
10.1261/rna.2720205,pub.1048770077
10.1186/cc2776,pub.1023554547
10.1038/sj.bjc.6602670,pub.1036878949
10.1016/j.bmc.2005.12.045,pub.1013001908
10.1152/japplphysiol.00242.2007,pub.1017622495
10.1167/iovs.06-1086,pub.1002653501
10.1002/yea.940,pub.1029658997
10.1051/medsci/200824149,pub.1057042085
10.1007/s00249-009-0478-1,pub.1030886446
10.1097/tp.0b013e3181d15492,pub.1013631622
10.1016/j.tibs.2007.12.003,pub.1049653261
10.1097/00003246-200512002-00017,pub.1026632680
10.1021/pr8004887,pub.1043522911
10.1111/j.1600-0897.2007.00573.x,pub.1000862409
10.1186/cc2753,pub.1053350094
10.1016/j.gene.2008.07.042,pub.1003714422
10.4049/jimmunol.176.10.6076,pub.1077232422
10.1016/j.bbabio.2008.05.446,pub.1027958307
10.1023/a:1015463811683,pub.1010320082
10.1074/jbc.m607122200,pub.1010886935
10.1177/153303460500400408,pub.1020609329
10.1002/jemt.20460,pub.1030176796
10.1186/cc2279,pub.1050953897
10.1038/sj.emboj.7601977,pub.1026634570
10.1186/1471-2202-11-120,pub.1011216533
10.1186/cc2256,pub.1008902282
10.1152/ajplung.00264.2010,pub.1030887913
10.1371/journal.pone.0003716,pub.1029101346
10.1073/pnas.2032324100,pub.1026727582
10.1083/jcb.1775rr2,pub.1034595027
10.1054/bjoc.2001.1801,pub.1015302021
10.1074/jbc.m313657200,pub.1009821881
10.1016/j.imlet.2004.11.026,pub.1051172824
10.1007/s10059-000-0047-z,pub.1008026293
10.1007/s00441-010-1095-0,pub.1039809155
10.1242/jeb.02743,pub.1001105435
10.1097/01.wox.0000301056.55530.57,pub.1060322887
10.1164/rccm.200501-057oc,pub.1013097391
10.1038/nature07836,pub.1026140008
10.1186/1742-4690-6-s2-i11,pub.1012541461
10.1002/cyto.a.20833,pub.1011957790
10.1002/art.24250,pub.1052690553
10.1097/mnh.0b013e3281c55ede,pub.1035185855
10.1016/j.virol.2006.12.011,pub.1020655744
10.4049/jimmunol.176.6.3585,pub.1016953744
10.1186/cc2249,pub.1013255660
10.1016/j.jhep.2008.01.014,pub.1052109588
10.1371/journal.ppat.1000479,pub.1053340238
10.1002/jcp.1041550216,pub.1036442982
10.1111/j.1398-9995.2010.02392.x,pub.1019713971
10.1038/nri2343,pub.1045180551
10.1083/jcb.1764iti5,pub.1029773513
10.1016/j.intimp.2010.09.012,pub.1029484334
10.1074/jbc.m110.162826,pub.1013660894
10.2217/fon.09.30,pub.1006521622
10.1002/ijc.20036,pub.1020240096
10.1016/j.tcb.2008.01.001,pub.1031467047
10.1038/onc.2008.198,pub.1004955497
10.1242/jcs.03072,pub.1032214456
10.1016/j.ejcsup.2006.04.109,pub.1027157754
10.1016/j.jaci.2005.12.278,pub.1047246193
10.1186/cc2226,pub.1012754184
10.4049/jimmunol.171.12.6406,pub.1076609538
10.1007/s12026-007-0085-0,pub.1012898266
10.1111/j.1471-4159.2004.02967.x,pub.1003268041
10.1371/journal.pbio.0030226,pub.1021639445
10.1016/s1672-0229(10)60001-0,pub.1005848094
10.1002/dvdy.20683,pub.1008173255
10.1371/journal.pbio.0030227,pub.1001452410
10.1128/mcb.00653-09,pub.1012439723
10.1038/nrc2867,pub.1008126798
10.1097/01.cji.0000191020.52426.fb,pub.1018364889
10.1128/mcb.23.6.2083-2095.2003,pub.1007809030
10.21236/ada535355,pub.1091573842
10.1182/blood-2008-07-165357,pub.1013989401
10.1128/jvi.01216-06,pub.1002263059
10.1016/j.tibs.2006.05.005,pub.1040183825
10.1016/j.cell.2007.02.051,pub.1033120338
10.1186/gb-2009-10-4-217,pub.1046076545
10.1128/jvi.78.16.8582-8592.2004,pub.1022938500
10.1371/journal.pone.0009605,pub.1005668977
10.1073/pnas.0403453101,pub.1007766852
10.1016/j.molimm.2007.10.035,pub.1032416706
10.1097/00024382-200606001-00206,pub.1030443953
10.1385/cbb:46:2:101,pub.1020189148
10.1016/s1097-2765(04)00030-9,pub.1052333527
10.1074/jbc.274.48.33973,pub.1015827169
10.1182/blood-2002-02-0513,pub.1026679454
10.1016/s0171-9335(09)00023-5,pub.1003585515
10.1016/j.jns.2009.09.029,pub.1008106291
10.1097/01.cji.0000191092.04899.7b,pub.1038616315
10.1371/journal.pone.0005421,pub.1052049169
10.1126/science.1084469,pub.1062448104
10.1677/jme.0.0330227,pub.1012528732
10.4049/jimmunol.177.3.2025-a,pub.1101105335
10.5990/jwpa.30.192,pub.1042515216
10.1074/jbc.m502017200,pub.1007850517
10.1101/gad.1597707,pub.1010554491
10.1016/j.tibs.2004.06.008,pub.1026452676
10.4018/jkdb.2010070106,pub.1005533640
10.1007/s00109-006-0154-1,pub.1011402559
10.3390/molecules13081551,pub.1015504674
10.1186/ar339,pub.1016957893
10.1146/annurev.cellbio.23.090506.123319,pub.1051365003
10.1002/wrna.66,pub.1013161336
10.1016/j.immuni.2009.02.005,pub.1024822433
10.1186/ar2903,pub.1015931231
10.1080/15216540400022441,pub.1004911465
10.1038/nri2586,pub.1028865109
10.1126/scisignal.2000610,pub.1062682176
10.1007/bf02524094,pub.1053638360
10.1111/j.1582-4934.2009.00851.x,pub.1001903379
10.3109/09687689809027514,pub.1009468056
10.4049/jimmunol.177.9.6115,pub.1077311994
10.1261/rna.144606,pub.1005395958
10.1007/s00335-008-9136-7,pub.1050771488
10.1046/j.1365-2141.2003.04175.x,pub.1035290972
10.1111/j.1365-2567.2003.00022.x,pub.1013973601
10.1097/01.cji.0000191062.88758.84,pub.1024164618
10.1186/ar515,pub.1047793750
10.1097/00024382-200606001-00271,pub.1010145696
10.1186/ar2648,pub.1048504386
10.1097/01.cji.0000191017.67673.f1,pub.1051043635
10.1634/stemcells.2007-0639,pub.1050266957
10.1128/jvi.78.16.8942-8945.2004,pub.1037029165
10.1038/sj.emboj.7600661,pub.1026153180
10.1199/tab.0133,pub.1051364196
10.1016/j.tcb.2004.12.002,pub.1049454011
10.1016/j.intimp.2007.07.011,pub.1016772247
10.1093/emboj/cdf448,pub.1042292725
10.1084/jem.20100354,pub.1017557344
10.1002/prca.200900123,pub.1028950884
10.1083/jcb.1791rr2,pub.1036477783
10.1002/1521-4141(2001010)31:10<2892::aid-immu2892>3.0.co;2-i,pub.1010150979
10.1136/heartjnl-2017-311433.2,pub.1112135194
10.1111/j.1423-0410.2005.00652.x,pub.1020888828
10.1007/s11095-007-9285-5,pub.1036368184
10.1023/a:1016124202274,pub.1026796947
10.1097/01.tp.0000080067.79190.3c,pub.1041726665
10.1038/nrm821,pub.1019109634
10.1196/annals.1415.001,pub.1025476018
10.1007/s10534-008-9187-y,pub.1012137803
10.1097/ccm.0b013e3181a5e841,pub.1016486411
10.1111/j.1749-6632.2002.tb05944.x,pub.1052452842
10.1111/j.1582-4934.2010.01114.x,pub.1025597045
10.1038/nchembio0409-198,pub.1009963034
10.1586/erm.10.81,pub.1030626341
10.1001/archneurpsyc.1952.02320220058006,pub.1035100829
10.1093/nar/gkn160,pub.1013866596
10.1002/ibd.20107,pub.1029185812
10.4049/jimmunol.168.1.108,pub.1074964094
10.3816/clc.2009.n.001,pub.1042012988
10.1073/pnas.0705526104,pub.1044424967
10.1097/00024382-200606001-00150,pub.1002049211
10.2177/jsci.30.151,pub.1043498405
10.1016/j.pharmthera.2007.08.004,pub.1040899226
10.2478/s11658-009-0018-0,pub.1033155950
10.1126/science.1067568,pub.1011432804
10.1002/wrna.3,pub.1050144448
10.1016/j.cca.2010.01.037,pub.1044731950
10.1016/j.jaut.2010.06.003,pub.1001685355
10.1186/ar356,pub.1053083924
10.1016/j.virol.2007.08.009,pub.1023970302
10.1097/01.cji.0000190946.87385.42,pub.1051185645
10.1215/15228517-2008-051,pub.1064414356
10.1016/j.jri.2010.06.002,pub.1015838032
10.1109/tip.2010.2047168,pub.1061642499
10.1016/j.tim.2008.12.005,pub.1046181154
10.1016/s1050-1738(02)00180-9,pub.1002988928
10.1016/j.exphem.2009.07.002,pub.1020081823
10.1016/s0198-8859(00)00213-5,pub.1012722559
10.1007/s00412-007-0111-y,pub.1022944875
10.1016/j.vaccine.2008.04.069,pub.1015737258
10.1152/physiol.00017.2010,pub.1007383468
10.1016/j.molcel.2008.12.028,pub.1011466886
10.1111/j.1601-0825.2010.01773.x,pub.1008525974
10.1128/mcb.02304-06,pub.1050478018
10.1007/s12038-007-0057-5,pub.1043239975
10.1371/journal.pgen.1000112,pub.1012069792
10.1016/j.molcel.2008.11.001,pub.1021783269
10.1111/j.1600-0854.2009.00950.x,pub.1018640741
10.1128/jvi.79.3.1701-1712.2005,pub.1052439684
10.1016/j.cellsig.2009.01.031,pub.1005118088
10.1016/j.brainresbull.2007.10.010,pub.1007311925
10.1186/ar465,pub.1041828471
10.1007/s00439-001-0646-6,pub.1007450586
10.1111/j.1751-553x.2010.01240.x,pub.1034228837
10.1371/journal.ppat.0030036,pub.1000574079
10.2177/jsci.21.supplement_303,pub.1027039852
10.1016/s0022-2143(97)90007-x,pub.1025273017
10.1016/j.tube.2008.04.002,pub.1012285484
10.1016/j.jneuroim.2008.08.001,pub.1036381489
10.3389/fnins.2010.00049,pub.1009340111
10.1074/jbc.273.21.13255,pub.1048760500
10.1016/j.compbiolchem.2008.07.022,pub.1008948768
10.1186/cc2628,pub.1003366477
10.1097/01.wox.0000301501.45311.ef,pub.1060323332
10.1134/s1068162010050092,pub.1043356906
10.1097/00005792-199211000-00001,pub.1014459120
10.1002/rmv.486,pub.1016643284
10.1101/gad.1800909,pub.1024125222
10.1038/sj.emboj.7600662,pub.1051387524
10.1186/ar633,pub.1052683581
10.1016/j.molcel.2008.08.020,pub.1014576177
10.1054/drup.2000.0119,pub.1033391718
10.1261/rna.502507,pub.1046107310
10.1080/07391102.2005.10670991,pub.1039431312
10.1097/mot.0b013e32833f7114,pub.1035598073
10.1111/j.1365-2141.1992.tb08268.x,pub.1015344280
10.1097/01.cji.0000191083.89651.f6,pub.1053148536
10.1186/cc2233,pub.1035908918
10.1016/j.cell.2005.04.029,pub.1021370693
10.1016/j.molcel.2006.07.024,pub.1036020079
10.1038/msb.2008.42,pub.1049871308
10.1016/j.devcel.2007.11.009,pub.1007706172
10.1080/09687860500449994,pub.1026544067
10.1002/jms.1487,pub.1013630657
10.1186/ar661,pub.1011105394
10.1186/ar349,pub.1001510963
10.1097/cji.0b013e3181f1e08d,pub.1005703376
10.1074/mcp.m900523-mcp200,pub.1049709919
10.1186/ar538,pub.1009557535
10.1186/cc2507,pub.1036822768
10.1074/jbc.m305302200,pub.1044615037
10.1093/intimm/dxl113,pub.1044304064
10.1038/nrmicro1390,pub.1014616271
10.1007/s11908-007-0013-4,pub.1047039072
10.1097/01.wox.0000301052.70777.a0,pub.1060322883
10.1177/096721090201000422,pub.1101220791
10.5511/plantbiotechnology.25.447,pub.1026281407
10.1186/ar705,pub.1021698871
10.1165/ajrcmb/5.4.305,pub.1011302897
10.1002/(sici)1521-1878(200003)22:3<235::aid-bies5>3.0.co;2-2,pub.1028310690
10.1016/s0002-9440(10)63405-0,pub.1012167644
10.1007/s10555-010-9204-9,pub.1052926092
10.1093/nar/gkq349,pub.1010810340
10.1111/j.1398-9995.2010.02350.x,pub.1018615515
10.1186/1476-4598-9-174,pub.1033258956
10.1007/s10620-010-1285-3,pub.1010456143
10.1016/s0960-9822(01)00574-7,pub.1039464106
10.1016/s0007-4551(15)30962-0,pub.1022779863
10.1371/journal.pone.0002880,pub.1001202770
10.1016/s0168-1702(08)00368-7,pub.1016482464
10.1002/wsbm.14,pub.1005972620
10.1016/s0165-2478(03)00105-6,pub.1006927521
10.1073/pnas.0804970105,pub.1001552493
10.2174/138920210793175895,pub.1049235966
10.4049/jimmunol.0803710,pub.1009380145
10.1186/cc2688,pub.1017771667
10.1002/ange.201090057,pub.1021594283
10.1189/jlb.0405189,pub.1025744046
10.1371/journal.ppat.1000729,pub.1051530806
10.1038/nature01912,pub.1029944710
10.1042/bst0370931,pub.1050346726
10.1016/j.bbrc.2006.05.140,pub.1037092059
10.1016/j.gene.2005.10.019,pub.1044685317
10.1261/rna.1851510,pub.1034405388
10.1083/jcb.200801196,pub.1021688463
10.4049/jimmunol.179.7.4874,pub.1077487233
10.1007/s00249-007-0246-z,pub.1004893273
10.1016/j.jpba.2009.10.014,pub.1037544134
10.4049/jimmunol.170.4.1939,pub.1075233100
10.1002/eji.200324508,pub.1018289820
10.1111/j.1743-7563.2006.00074_1.x,pub.1037660167
10.1042/bj20031347,pub.1002011188
10.1189/jlb.0407249,pub.1026030527
10.1016/j.trac.2008.06.004,pub.1037250561
10.1016/j.fgb.2009.09.001,pub.1016158736
10.1152/ajpcell.2000.279.5.c1621,pub.1074711616
10.1186/ar711,pub.1027458991
10.1016/j.placenta.2006.02.007,pub.1005793536
10.1158/1078-0432.ccr-07-4797,pub.1019812323
10.1093/molehr/gap077,pub.1013684796
10.1186/cc2668,pub.1045787637
10.1261/rna.159406,pub.1046214172
10.1016/j.molbiopara.2008.11.004,pub.1016146928
10.1186/1475-2867-4-2,pub.1027615353
10.1038/nrrheum.2010.87,pub.1022671110
10.1111/j.1537-2995.2009.02450.x,pub.1008685767
10.1242/jcs.058511,pub.1021839079
10.1261/rna.713807,pub.1000317459
10.1007/s12192-007-0001-5,pub.1052191546
10.1042/bst0370083,pub.1045480950
10.1016/s0889-8588(02)00005-9,pub.1021379263
10.1371/journal.pbio.0060214,pub.1021974128
10.1261/rna.1108008,pub.1031772989
10.1002/pmic.201090033,pub.1018424075
10.1023/a:1020992418511,pub.1020032935
10.1261/rna.5156804,pub.1022402001
10.1016/j.joca.2007.05.020,pub.1042107713
10.4161/rna.6.3.8282,pub.1072310440
10.1016/s0165-2478(97)85959-7,pub.1045874448
10.1016/j.jalz.2018.06.2365,pub.1107760535
10.1016/j.tibs.2009.07.008,pub.1003550129
10.1152/ajpheart.01135.2004,pub.1004199751
10.4103/0019-5359.99854,pub.1007948475
10.1002/wsbm.81,pub.1048610474
10.1097/01.cji.0000191059.04006.f0,pub.1032519946
10.1007/s00412-010-0298-1,pub.1031092646
10.1089/vim.2009.0113,pub.1059327010
10.1586/14760584.4.3.289,pub.1031661404
10.1097/00024382-200606001-00105,pub.1017336351
10.1002/art.10312,pub.1001897617
10.1186/cc2537,pub.1036419948
10.1186/cc5862,pub.1036334799
10.1158/1078-0432.ccr-04-1688,pub.1031157680
10.1097/00003246-200512002-00012,pub.1037559847
10.1371/journal.pone.0002889,pub.1047372474
10.1371/journal.pone.0007792,pub.1015808791
10.1016/s0049-3848(07)70135-4,pub.1000336383
10.1038/nrclinonc.2009.175,pub.1042115104
10.1002/pros.20921,pub.1026966630
10.1073/pnas.0602283103,pub.1046903147
10.1016/j.ejcb.2009.11.011,pub.1011634255
10.1160/th09-02-0074,pub.1063291981
10.1034/j.1600-0854.2002.030201.x,pub.1045366273
10.1371/journal.ppat.1000543,pub.1041043242
10.1016/s0022-2143(98)90152-4,pub.1023558502
10.1016/j.sbi.2005.01.012,pub.1028657605
10.1097/01.tp.0000330573.13016.80,pub.1042583317
10.1097/01.mib.0000179213.80778.9a,pub.1006217339
10.1007/s00280-008-0881-9,pub.1028994623
10.1186/cc2685,pub.1030427804
10.1002/ibd.21177,pub.1014425924
10.1371/journal.pone.0005020,pub.1028247924
10.1023/a:1018738502654,pub.1033093509
10.1074/jbc.m706273200,pub.1018508719
10.1016/j.cbd.2009.02.004,pub.1003553192
10.1016/j.jalz.2018.06.020,pub.1107761074
10.1016/j.cell.2009.02.001,pub.1017604248
10.1073/pnas.1004953107,pub.1049502081
10.1111/j.1365-2443.2008.01190.x,pub.1028257088
10.1098/rsif.2008.0221,pub.1017526580
10.1084/jem.20041115,pub.1012072371
10.3724/sp.j.1096.2010.00325,pub.1071338219
10.1016/s0952-7915(99)00059-x,pub.1049227439
10.1139/o09-173,pub.1016217229
10.1242/jcs.051672,pub.1050637619
10.1111/j.1432-1033.1995.0199o.x,pub.1049631816
10.1089/aid.2006.22.874,pub.1059225384
10.1186/cc5792,pub.1035763759
10.1002/prca.200900189,pub.1036529653
10.1016/s2211-9698(06)76413-5,pub.1028738047
10.1091/mbc.e06-12-1120,pub.1014539354
10.4081/1402,pub.1034589522
10.1073/pnas.0502165102,pub.1010620606
10.1055/s-2007-970822,pub.1057503321
10.1371/journal.pone.0004319,pub.1021652251
10.1093/intimm/dxf048,pub.1047309110
10.1016/j.jprot.2010.05.013,pub.1009232954
10.1186/cc2790,pub.1001103637
10.1371/journal.pone.0005304,pub.1045393798
10.1071/rd10046,pub.1000693202
10.1016/j.cell.2010.11.030,pub.1003044945
10.1111/j.1471-4159.2008.05836.x,pub.1051094907
10.1016/j.jmb.2004.02.059,pub.1046376754
10.1182/blood.v112.11.4930.4930,pub.1126798180
10.1074/jbc.m705298200,pub.1035571396
10.1111/j.1399-0039.2004.00315.x,pub.1038997739
10.1002/jgm.772,pub.1025091103
10.1017/s0022215108003356,pub.1031181389
10.1093/nar/gkl1084,pub.1036552966
10.1038/nrmicro1538,pub.1047686783
10.1104/pp.110.155838,pub.1034748059
10.3969/j.issn.1672-7347.2010.12.015,pub.1078324148
10.1074/jbc.m109.046102,pub.1031854001
10.1111/j.1749-6632.2009.05127.x,pub.1021858342
10.1038/nrm2928,pub.1000480595
10.1038/cmi.2008.6,pub.1029600513
10.1111/j.1471-4159.2010.06700.x,pub.1017031759
10.1371/journal.pone.0013938,pub.1036507528
10.1111/j.1872-034x.2010.00625.x,pub.1018211139
10.1186/ar637,pub.1018159256
10.1074/mcp.m900381-mcp200,pub.1029522046
10.1016/j.molcel.2009.05.002,pub.1003579855
10.1007/s13277-010-0097-6,pub.1052312160
10.1007/s00018-009-8750-1,pub.1004686354
,pub.1078403139
10.1089/scd.2010.0230,pub.1023989900
10.1016/j.ymthe.2006.08.639,pub.1036934885
10.21236/ada491221,pub.1091752523
10.1128/mcb.23.16.5502-5515.2003,pub.1042747283
10.1093/brain/awq222,pub.1029319330
10.1016/j.jaut.2009.09.006,pub.1011557283
10.1016/j.jalz.2018.07.089,pub.1107762424
10.1016/j.molcel.2010.06.001,pub.1033966244
10.1586/eog.10.43,pub.1000218957
10.1128/mcb.01097-07,pub.1026910228
10.1186/cc2223,pub.1004064725
10.1016/j.bbadis.2009.06.006,pub.1001972811
10.1016/j.febslet.2010.02.018,pub.1047123545
10.1126/science.312.5772.339a,pub.1062591845
10.1007/s11926-996-0025-3,pub.1033476499
10.1016/j.virol.2008.01.044,pub.1029648841
10.1016/j.jmb.2008.07.073,pub.1038744384
10.1016/j.jalz.2018.06.023,pub.1107760415
10.1261/rna.1210411,pub.1024179296
10.1042/bj20060328,pub.1014689176
10.1097/tp.0b013e3181b0e608,pub.1041933305
10.1074/jbc.m402727200,pub.1048160268
10.1074/jbc.m503587200,pub.1002503649
10.1186/cc2201,pub.1024633554
10.1002/prot.21540,pub.1007164749
10.1186/cc2571,pub.1000854786
10.1007/s11302-009-9132-8,pub.1047279313
10.1186/cc5863,pub.1043283037
10.1083/jcb.143.4.1041,pub.1017814630
10.1016/s1873-9954(08)70282-9,pub.1009939670
10.1097/00024382-200606001-00096,pub.1053075828
10.1194/jlr.m800375-jlr200,pub.1016436716
10.1261/rna.5128903,pub.1014949355
10.1079/ahr200473,pub.1035586690
10.1186/1471-2180-9-266,pub.1023245591
10.1002/wrna.44,pub.1021072469
10.1111/j.1582-4934.2010.01008.x,pub.1013355780
10.1016/j.biocel.2007.05.012,pub.1039053595
10.1097/01.cji.0000190939.72138.a3,pub.1024279667
10.1105/tpc.006809,pub.1034689905
10.1097/01.shk.0000209554.46704.64,pub.1002826012
10.1186/cc2592,pub.1006808630
10.1073/pnas.0804543106,pub.1011000497
10.1097/ccm.0b013e3181a60028,pub.1049811899
10.1016/s0092-8674(01)00449-4,pub.1008090278
10.1091/mbc.01-08-0409,pub.1047200310
10.1097/mpg.0b013e3181d67e78,pub.1007509447
10.1158/0008-5472.can-07-6768,pub.1009797424
10.1007/s12026-009-8115-8,pub.1025468898
10.1042/bst030a117a,pub.1013033164
10.1097/00003246-200512002-00037,pub.1009534056
10.1046/j.1523-1747.2000.01141.x,pub.1044336348
10.1111/j.1365-2567.2005.02236.x,pub.1045481587
10.1186/cc2794,pub.1027753725
10.1186/ar648,pub.1009514240
10.1016/j.ygyno.2007.11.037,pub.1014032586
10.1101/gr.5226606,pub.1008334026
10.1002/mc.1073,pub.1016096258
10.1016/j.nmd.2008.06.254,pub.1017141551
10.1016/j.bbagrm.2008.02.008,pub.1031109479
10.1186/cc2749,pub.1008855908
10.1186/cc2539,pub.1018516203
10.1023/a:1006681312249,pub.1049350888
10.1097/00024382-200606001-00175,pub.1006131194
10.1016/j.cbpa.2009.04.326,pub.1011662134
10.1002/jnr.20251,pub.1019512285
10.3109/07357900903124472,pub.1035841886
10.1016/j.placenta.2005.01.010,pub.1049124287
10.1371/journal.pone.0015318,pub.1017763693
10.1002/stem.447,pub.1038216227
10.1016/j.imlet.2007.10.001,pub.1033192576
10.1371/journal.pone.0003621,pub.1023311263
10.1099/mic.0.025254-0,pub.1060394442
10.1097/00002371-200407000-00004,pub.1010798717
10.1038/sj.embor.7400840,pub.1009070773
10.1016/j.sbi.2006.05.003,pub.1003359238
10.1093/nar/gkl500,pub.1045667392
10.1158/0008-5472.can-07-0520,pub.1000916290
10.1046/j.1365-3083.2002.t01-1-01079.x,pub.1017530571
10.4049/jimmunol.175.5.2900,pub.1004649790
10.1186/ar664,pub.1023699245
10.1097/00024382-200606001-00073,pub.1001930406
10.1111/j.1600-0854.2010.01059.x,pub.1044897222
10.1080/08830180305220,pub.1051344749
10.1016/j.cellimm.2009.11.011,pub.1053144930
10.1038/nrm1360,pub.1051652430
10.1097/00024382-200606001-00071,pub.1012220860
10.1186/ar738,pub.1047092807
10.1158/0008-5472.can-07-6538,pub.1031451081
10.1016/j.biochi.2007.01.011,pub.1020823527
10.1074/jbc.m203461200,pub.1031181612
10.1186/cc2250,pub.1045517452
10.1016/j.ygyno.2009.10.045,pub.1015676348
10.1016/j.micinf.2007.11.007,pub.1007778495
10.4161/cib.3.5.12339,pub.1040242606
10.1016/j.virol.2008.11.049,pub.1023649679
10.1007/s11926-010-0140-z,pub.1029521921
10.1016/s0022-5347(18)34678-0,pub.1101398250
10.1016/j.imlet.2009.07.005,pub.1039429040
10.1002/eji.200737982,pub.1022670873
10.1002/jcp.21606,pub.1030886614
10.1111/j.1365-2141.2010.08268.x,pub.1023772592
10.1006/excr.1999.4578,pub.1006387206
10.1016/s0016-5085(01)83875-0,pub.1036398279
10.1146/annurev.neuro.31.060407.125620,pub.1011122271
10.1146/annurev.genom.9.081307.164303,pub.1025492163
10.1182/blood-2008-06-161539,pub.1031092355
10.1038/nsmb.1682,pub.1008022294
10.1186/cc5900,pub.1041107824
10.1128/mcb.20.2.441-452.2000,pub.1027692917
10.1016/j.bbamcr.2006.02.001,pub.1024573767
10.1002/0471143030.cb0300s36,pub.1014394397
10.1097/01.wox.0000301229.55302.65,pub.1060323060
10.1007/s12284-008-9008-5,pub.1053067207
10.1016/j.bbamem.2010.06.002,pub.1001428044
10.1189/jlb.0108043,pub.1049358578
10.1111/j.1365-313x.2007.03365.x,pub.1037300631
10.1016/j.cell.2007.10.041,pub.1047695321
10.1038/sj.emboj.7600560,pub.1040497159
10.1074/jbc.m109.098830,pub.1006616474
10.1345/aph.1e304,pub.1040264714
10.3899/jrheum.090652,pub.1071541961
10.1007/s00277-010-1138-3,pub.1052498084
10.1146/annurev.pharmtox.010909.105819,pub.1031950890
10.1016/s1359-6349(10)71330-6,pub.1016146704
10.1079/pns2001117,pub.1019026758
